0.001	0.004	0.002	0.001	0.005	0.001	0.002	0.004	0.005	0.016	0.036	0.050	0.061	0.067	0.058	0.047	0.038	0.025	0.019	0.016	0.008	0.009	0.007	0.007	0.003	0.003	0.003	0.000	0.000	0.001
0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000
0.006	0.003	0.003	0.007	0.005	0.005	0.006	0.010	0.029	0.061	0.103	0.128	0.135	0.122	0.098	0.075	0.055	0.039	0.029	0.021	0.015	0.010	0.010	0.004	0.006	0.004	0.002	0.000	0.001	0.000
0.002	0.004	0.002	0.002	0.003	0.003	0.004	0.010	0.022	0.040	0.057	0.069	0.069	0.062	0.050	0.038	0.028	0.020	0.016	0.013	0.009	0.007	0.006	0.005	0.004	0.003	0.001	0.002	-0.000	0.000
0.001	0.003	0.003	0.000	0.005	0.001	0.002	0.004	0.005	0.015	0.032	0.048	0.057	0.062	0.056	0.045	0.036	0.025	0.018	0.016	0.009	0.008	0.006	0.006	0.004	0.004	0.002	0.000	0.002	0.001
0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	-0.000
0.003	0.004	0.003	0.004	0.003	0.003	0.004	0.010	0.025	0.053	0.088	0.109	0.117	0.106	0.084	0.065	0.048	0.033	0.023	0.020	0.012	0.009	0.010	0.005	0.005	0.003	0.002	0.000	0.002	-0.001
0.001	0.002	0.001	0.003	0.003	0.004	0.003	0.008	0.018	0.033	0.051	0.060	0.060	0.052	0.043	0.033	0.026	0.019	0.015	0.010	0.007	0.007	0.005	0.004	0.004	0.003	0.001	0.001	0.001	0.001
0.000	0.003	0.001	0.001	0.004	0.001	0.002	0.004	0.005	0.012	0.028	0.040	0.050	0.053	0.047	0.038	0.032	0.021	0.015	0.012	0.007	0.006	0.005	0.006	0.003	0.002	0.002	0.001	0.003	-0.000
-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000
0.004	0.005	0.004	0.005	0.003	0.005	0.005	0.011	0.031	0.067	0.109	0.133	0.142	0.128	0.103	0.077	0.057	0.040	0.028	0.023	0.014	0.012	0.010	0.006	0.006	0.005	0.002	0.001	0.002	-0.001
0.001	0.004	0.002	0.004	0.003	0.002	0.003	0.010	0.022	0.043	0.063	0.074	0.074	0.064	0.052	0.039	0.030	0.022	0.018	0.013	0.010	0.007	0.006	0.003	0.002	0.003	0.001	0.002	0.001	0.001
0.000	0.004	0.002	0.000	0.006	0.000	0.002	0.004	0.004	0.015	0.034	0.048	0.059	0.064	0.055	0.046	0.035	0.025	0.018	0.015	0.009	0.008	0.006	0.006	0.003	0.002	0.003	0.000	0.001	0.000
0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000
0.005	0.005	0.003	0.003	0.004	0.003	0.005	0.011	0.029	0.065	0.107	0.134	0.143	0.128	0.100	0.078	0.058	0.040	0.030	0.024	0.015	0.011	0.011	0.004	0.004	0.006	0.002	0.001	0.003	-0.000
0.002	0.003	0.004	0.003	0.003	0.002	0.005	0.011	0.021	0.043	0.063	0.073	0.074	0.067	0.053	0.041	0.031	0.020	0.015	0.013	0.009	0.009	0.007	0.005	0.003	0.002	0.002	0.002	0.001	0.000
-0.001	0.004	0.001	0.001	0.005	0.001	0.002	0.003	0.006	0.016	0.034	0.048	0.059	0.062	0.054	0.045	0.036	0.026	0.018	0.016	0.009	0.008	0.006	0.006	0.003	0.002	0.003	0.001	0.001	-0.001
-0.000	0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	0.000
0.006	0.004	0.003	0.006	0.006	0.002	0.006	0.013	0.031	0.063	0.106	0.133	0.139	0.125	0.100	0.077	0.058	0.039	0.028	0.022	0.015	0.012	0.012	0.004	0.004	0.005	0.002	0.001	0.001	-0.003
0.003	0.006	0.003	0.004	0.003	0.003	0.003	0.010	0.023	0.041	0.061	0.072	0.072	0.066	0.053	0.041	0.031	0.021	0.016	0.013	0.009	0.007	0.005	0.004	0.004	0.003	0.001	0.002	0.000	0.002
0.000	0.003	0.002	0.001	0.006	0.000	0.002	0.004	0.005	0.014	0.034	0.048	0.060	0.062	0.054	0.044	0.035	0.024	0.018	0.015	0.010	0.008	0.007	0.007	0.004	0.002	0.004	0.002	0.000	-0.001
-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	0.000
0.006	0.005	0.004	0.005	0.004	0.004	0.005	0.013	0.028	0.066	0.107	0.131	0.137	0.125	0.099	0.076	0.054	0.039	0.028	0.022	0.016	0.013	0.011	0.007	0.005	0.005	0.003	-0.000	0.002	0.001
0.003	0.003	0.003	0.003	0.002	0.003	0.005	0.009	0.022	0.042	0.061	0.073	0.073	0.067	0.052	0.040	0.029	0.022	0.017	0.013	0.010	0.008	0.005	0.006	0.002	0.004	0.003	0.003	0.001	0.001
-0.000	0.003	0.002	0.001	0.005	0.001	0.003	0.004	0.005	0.015	0.034	0.047	0.060	0.063	0.054	0.045	0.035	0.025	0.018	0.015	0.009	0.007	0.005	0.006	0.004	0.002	0.003	0.001	0.002	0.000
0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000
0.003	0.002	0.004	0.006	0.004	0.004	0.006	0.013	0.029	0.067	0.107	0.131	0.140	0.126	0.100	0.077	0.055	0.039	0.029	0.024	0.015	0.012	0.010	0.006	0.005	0.005	0.001	0.001	0.003	-0.001
0.001	0.004	0.003	0.002	0.003	0.003	0.004	0.011	0.024	0.043	0.061	0.074	0.073	0.066	0.053	0.040	0.031	0.021	0.017	0.014	0.011	0.007	0.005	0.004	0.004	0.003	0.001	0.001	0.001	0.001
-0.000	0.003	0.001	0.000	0.006	0.001	0.002	0.004	0.005	0.015	0.034	0.049	0.060	0.066	0.055	0.045	0.036	0.024	0.018	0.017	0.008	0.008	0.007	0.007	0.004	0.004	0.001	-0.000	0.000	-0.001
-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000
0.005	0.005	0.005	0.004	0.004	0.004	0.005	0.012	0.029	0.066	0.106	0.131	0.136	0.122	0.098	0.073	0.054	0.039	0.027	0.022	0.015	0.012	0.010	0.005	0.005	0.007	0.002	0.001	0.004	0.001
0.001	0.005	0.003	0.002	0.002	0.004	0.003	0.009	0.023	0.042	0.062	0.072	0.072	0.066	0.051	0.041	0.030	0.022	0.018	0.012	0.008	0.007	0.006	0.006	0.003	0.003	0.001	0.001	0.001	0.001
0.000	0.003	0.001	0.001	0.005	0.001	0.001	0.004	0.005	0.016	0.034	0.049	0.059	0.063	0.055	0.044	0.036	0.025	0.017	0.015	0.009	0.008	0.006	0.006	0.003	0.003	0.003	0.000	0.001	0.001
0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	0.000	-0.000
0.005	0.004	0.005	0.006	0.005	0.004	0.004	0.012	0.029	0.066	0.106	0.132	0.136	0.123	0.098	0.075	0.052	0.038	0.027	0.022	0.014	0.010	0.010	0.006	0.005	0.004	0.002	0.001	0.001	-0.002
0.000	0.003	0.003	0.003	0.003	0.002	0.004	0.010	0.023	0.043	0.061	0.074	0.072	0.065	0.053	0.041	0.029	0.021	0.016	0.013	0.010	0.008	0.006	0.004	0.004	0.002	0.001	0.001	-0.000	0.001
-0.001	0.003	0.001	0.001	0.005	0.001	0.001	0.005	0.005	0.016	0.036	0.048	0.060	0.063	0.054	0.044	0.035	0.025	0.016	0.016	0.008	0.007	0.007	0.005	0.003	0.003	0.003	0.001	0.001	0.000
-0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	-0.000
0.005	0.005	0.005	0.006	0.005	0.004	0.005	0.010	0.028	0.065	0.108	0.138	0.150	0.139	0.114	0.090	0.066	0.049	0.035	0.027	0.018	0.015	0.012	0.006	0.007	0.007	0.002	-0.001	0.001	-0.000
0.003	0.003	0.004	0.003	0.004	0.004	0.005	0.010	0.022	0.041	0.063	0.075	0.076	0.069	0.057	0.043	0.034	0.025	0.018	0.014	0.011	0.007	0.007	0.004	0.003	0.002	0.002	0.003	0.001	0.001
-0.001	0.005	0.003	0.001	0.006	0.001	0.002	0.005	0.005	0.015	0.034	0.049	0.062	0.066	0.059	0.050	0.040	0.028	0.020	0.017	0.011	0.010	0.007	0.007	0.004	0.004	0.003	0.002	0.002	0.001
0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	0.000
0.007	0.003	0.004	0.004	0.004	0.006	0.005	0.011	0.027	0.064	0.107	0.136	0.149	0.140	0.112	0.086	0.064	0.046	0.034	0.026	0.016	0.014	0.011	0.008	0.007	0.006	0.002	0.000	0.002	0.001
0.002	0.004	0.003	0.002	0.002	0.003	0.004	0.009	0.022	0.043	0.063	0.074	0.075	0.069	0.056	0.043	0.032	0.024	0.018	0.013	0.009	0.008	0.005	0.004	0.004	0.003	0.001	0.001	0.001	-0.000
-0.001	0.004	0.002	0.000	0.005	0.002	0.002	0.004	0.006	0.015	0.035	0.048	0.062	0.067	0.060	0.049	0.041	0.028	0.020	0.017	0.011	0.010	0.006	0.008	0.003	0.004	0.003	0.001	0.002	0.000
0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	0.000
0.004	0.006	0.005	0.004	0.005	0.005	0.005	0.011	0.026	0.064	0.106	0.134	0.146	0.137	0.111	0.086	0.063	0.046	0.034	0.025	0.017	0.014	0.011	0.006	0.005	0.006	0.000	0.001	0.002	-0.000
0.002	0.004	0.003	0.003	0.002	0.003	0.004	0.010	0.023	0.042	0.061	0.074	0.074	0.067	0.053	0.041	0.032	0.023	0.018	0.013	0.010	0.008	0.008	0.004	0.004	0.003	0.001	0.003	0.001	0.001
-0.000	0.002	0.001	0.002	0.006	0.001	0.002	0.005	0.005	0.015	0.033	0.048	0.062	0.066	0.058	0.049	0.039	0.029	0.021	0.018	0.010	0.010	0.007	0.008	0.003	0.003	0.003	0.001	0.003	-0.000
0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000
0.006	0.004	0.005	0.004	0.005	0.004	0.006	0.011	0.027	0.061	0.102	0.130	0.141	0.130	0.107	0.083	0.060	0.044	0.031	0.026	0.017	0.014	0.011	0.006	0.007	0.006	0.001	-0.000	0.000	0.000
0.002	0.004	0.003	0.004	0.003	0.003	0.004	0.009	0.022	0.041	0.060	0.072	0.071	0.066	0.051	0.041	0.030	0.022	0.017	0.013	0.009	0.007	0.006	0.006	0.004	0.002	0.003	0.002	0.000	-0.000
-0.001	0.003	0.001	0.001	0.006	0.001	0.002	0.003	0.005	0.016	0.034	0.047	0.060	0.065	0.057	0.048	0.038	0.027	0.019	0.016	0.009	0.009	0.006	0.007	0.005	0.002	0.003	0.001	0.002	-0.000
0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000
0.003	0.004	0.005	0.005	0.004	0.003	0.003	0.009	0.026	0.057	0.096	0.122	0.131	0.122	0.100	0.079	0.056	0.040	0.031	0.022	0.013	0.013	0.012	0.006	0.004	0.005	0.001	0.001	0.002	-0.001
0.001	0.004	0.002	0.002	0.002	0.003	0.003	0.008	0.020	0.038	0.056	0.067	0.067	0.061	0.049	0.036	0.028	0.021	0.015	0.012	0.008	0.008	0.005	0.005	0.004	0.002	0.002	0.002	0.000	0.001
-0.001	0.003	0.001	0.000	0.007	0.001	0.002	0.005	0.005	0.014	0.031	0.044	0.056	0.061	0.054	0.045	0.035	0.024	0.018	0.016	0.007	0.008	0.005	0.007	0.004	0.003	0.004	0.001	0.001	0.001
-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	0.000
0.004	0.003	0.003	0.007	0.005	0.004	0.006	0.009	0.023	0.051	0.085	0.109	0.118	0.109	0.088	0.069	0.050	0.037	0.025	0.021	0.015	0.011	0.009	0.006	0.004	0.005	0.002	0.001	0.002	-0.001
0.002	0.002	0.003	0.003	0.003	0.002	0.002	0.008	0.018	0.033	0.050	0.061	0.061	0.054	0.043	0.034	0.026	0.019	0.013	0.013	0.007	0.007	0.005	0.003	0.003	0.003	0.002	0.001	0.001	0.001
-0.001	0.004	0.001	0.001	0.006	0.001	0.002	0.004	0.005	0.012	0.028	0.039	0.048	0.053	0.047	0.038	0.031	0.022	0.015	0.013	0.007	0.007	0.006	0.007	0.002	0.003	0.003	0.000	0.001	0.000
0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	0.000
0.005	0.004	0.002	0.005	0.003	0.004	0.006	0.012	0.028	0.059	0.099	0.123	0.134	0.123	0.100	0.078	0.058	0.041	0.030	0.022	0.016	0.011	0.011	0.006	0.004	0.004	0.002	0.001	0.004	0.000
0.002	0.004	0.003	0.004	0.004	0.003	0.002	0.009	0.020	0.039	0.057	0.067	0.067	0.061	0.049	0.036	0.029	0.020	0.015	0.013	0.008	0.008	0.005	0.004	0.005	0.003	0.001	0.002	0.000	0.001
-0.000	0.004	0.002	0.001	0.005	0.001	0.003	0.004	0.005	0.012	0.032	0.044	0.055	0.060	0.051	0.042	0.034	0.024	0.016	0.014	0.009	0.007	0.007	0.007	0.004	0.004	0.003	0.001	0.002	0.001
-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000
0.005	0.005	0.003	0.006	0.005	0.004	0.005	0.010	0.027	0.060	0.103	0.128	0.141	0.130	0.106	0.083	0.057	0.043	0.031	0.024	0.016	0.012	0.012	0.006	0.006	0.003	0.002	0.001	0.000	0.001
0.001	0.004	0.003	0.003	0.003	0.003	0.005	0.010	0.020	0.040	0.061	0.072	0.072	0.065	0.051	0.040	0.031	0.022	0.017	0.012	0.008	0.008	0.006	0.005	0.004	0.002	0.003	0.001	0.000	0.001
-0.001	0.003	0.002	-0.000	0.006	0.001	0.003	0.004	0.005	0.014	0.032	0.046	0.057	0.062	0.054	0.045	0.036	0.025	0.018	0.015	0.009	0.008	0.007	0.007	0.004	0.003	0.003	0.001	0.001	-0.000
0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000
0.005	0.004	0.003	0.006	0.003	0.005	0.005	0.010	0.028	0.062	0.104	0.131	0.143	0.131	0.107	0.082	0.060	0.045	0.031	0.024	0.015	0.012	0.011	0.004	0.005	0.005	0.004	0.001	0.002	-0.001
0.002	0.005	0.003	0.002	0.003	0.004	0.003	0.010	0.023	0.042	0.062	0.073	0.074	0.068	0.053	0.041	0.031	0.023	0.016	0.013	0.008	0.006	0.007	0.004	0.005	0.003	0.000	0.001	-0.000	0.001
-0.000	0.003	0.002	0.001	0.005	0.001	0.003	0.004	0.005	0.014	0.033	0.047	0.058	0.062	0.056	0.046	0.037	0.026	0.018	0.016	0.010	0.008	0.006	0.007	0.004	0.003	0.003	0.002	0.001	0.001
0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000
0.005	0.002	0.004	0.006	0.004	0.005	0.005	0.011	0.029	0.064	0.104	0.133	0.142	0.133	0.106	0.083	0.061	0.042	0.032	0.025	0.017	0.014	0.011	0.006	0.005	0.005	0.004	0.000	0.003	0.000
0.002	0.003	0.003	0.003	0.003	0.004	0.004	0.011	0.022	0.042	0.062	0.073	0.075	0.066	0.055	0.042	0.032	0.021	0.016	0.014	0.008	0.008	0.006	0.003	0.004	0.001	0.002	0.001	0.002	0.001
0.000	0.003	0.001	0.002	0.005	0.002	0.002	0.005	0.005	0.015	0.033	0.048	0.058	0.065	0.057	0.047	0.039	0.027	0.018	0.017	0.010	0.008	0.006	0.006	0.004	0.002	0.003	-0.001	0.003	0.000
-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	-0.000	0.000
0.005	0.004	0.004	0.005	0.004	0.003	0.003	0.011	0.028	0.065	0.104	0.132	0.142	0.131	0.105	0.082	0.061	0.041	0.031	0.025	0.017	0.012	0.012	0.007	0.005	0.006	0.002	0.001	0.001	0.000
0.001	0.004	0.003	0.003	0.004	0.004	0.004	0.010	0.023	0.042	0.062	0.075	0.075	0.068	0.054	0.041	0.033	0.023	0.017	0.013	0.008	0.008	0.006	0.004	0.003	0.002	0.002	0.001	-0.000	0.000
-0.000	0.003	0.002	0.000	0.005	0.000	0.003	0.003	0.005	0.016	0.035	0.048	0.060	0.064	0.057	0.047	0.038	0.027	0.019	0.015	0.009	0.008	0.007	0.007	0.004	0.004	0.003	0.001	0.001	0.001
-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000
0.005	0.005	0.003	0.004	0.003	0.003	0.005	0.011	0.027	0.062	0.106	0.131	0.143	0.131	0.107	0.083	0.060	0.045	0.032	0.023	0.015	0.014	0.012	0.006	0.004	0.005	0.003	0.002	0.003	0.000
0.002	0.005	0.003	0.003	0.004	0.004	0.003	0.010	0.023	0.042	0.062	0.074	0.074	0.067	0.054	0.041	0.032	0.022	0.017	0.013	0.010	0.008	0.007	0.004	0.004	0.003	0.000	0.002	0.000	-0.000
0.001	0.005	0.001	0.003	0.005	0.001	0.002	0.005	0.005	0.014	0.034	0.048	0.060	0.064	0.057	0.046	0.038	0.026	0.019	0.017	0.008	0.008	0.007	0.007	0.004	0.003	0.003	0.001	0.001	-0.000
-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000
0.005	0.002	0.004	0.007	0.005	0.004	0.005	0.010	0.027	0.062	0.105	0.132	0.142	0.131	0.106	0.081	0.063	0.042	0.030	0.025	0.016	0.014	0.010	0.006	0.006	0.004	0.001	0.002	0.003	-0.001
0.002	0.005	0.002	0.003	0.003	0.003	0.004	0.009	0.023	0.043	0.063	0.075	0.075	0.067	0.054	0.042	0.032	0.023	0.016	0.013	0.009	0.007	0.007	0.004	0.005	0.003	0.001	0.002	0.001	-0.000
-0.002	0.004	0.003	0.001	0.007	0.001	0.003	0.004	0.007	0.016	0.034	0.047	0.060	0.065	0.056	0.047	0.037	0.026	0.019	0.016	0.009	0.008	0.005	0.008	0.005	0.003	0.003	0.001	-0.000	0.001
-0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.006	0.007	0.006	0.005	0.005	0.006	0.005	0.009	0.026	0.061	0.104	0.135	0.148	0.139	0.115	0.091	0.067	0.050	0.034	0.027	0.018	0.014	0.012	0.007	0.006	0.004	0.001	-0.001	0.002	-0.001
0.002	0.005	0.002	0.003	0.003	0.005	0.004	0.010	0.022	0.042	0.062	0.075	0.075	0.070	0.057	0.044	0.033	0.024	0.019	0.015	0.011	0.008	0.006	0.004	0.003	0.004	0.002	0.000	0.001	0.001
0.001	0.003	0.002	0.001	0.005	0.001	0.003	0.004	0.005	0.015	0.033	0.047	0.060	0.067	0.058	0.049	0.040	0.028	0.021	0.018	0.009	0.010	0.007	0.007	0.004	0.003	0.002	0.002	0.002	-0.001
0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000
0.006	0.004	0.003	0.005	0.004	0.004	0.005	0.010	0.025	0.060	0.103	0.134	0.147	0.138	0.113	0.090	0.067	0.047	0.036	0.027	0.016	0.014	0.012	0.008	0.005	0.006	0.002	0.001	0.003	-0.001
0.002	0.004	0.003	0.002	0.003	0.003	0.003	0.010	0.022	0.041	0.061	0.075	0.074	0.069	0.056	0.043	0.032	0.023	0.017	0.014	0.010	0.008	0.006	0.006	0.004	0.004	0.003	0.002	0.001	0.002
-0.000	0.004	0.002	0.002	0.006	0.001	0.002	0.005	0.005	0.014	0.032	0.048	0.060	0.066	0.058	0.049	0.039	0.028	0.019	0.017	0.010	0.007	0.008	0.006	0.004	0.003	0.004	0.000	0.001	0.001
